"Date (TU),""Valeur (en m³/s)"",""Statut"",""Qualification"",""Méthode"",""Continuité"""
"2019-07-26T00:00:00.000Z,""909"",""4"",16,8,0"
"2019-07-27T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-07-28T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-07-29T00:00:00.000Z,""1370"",""4"",16,8,0"
"2019-07-30T00:00:00.000Z,""1310"",""4"",16,8,0"
"2019-07-31T00:00:00.000Z,""1220"",""4"",16,8,0"
"2019-08-01T00:00:00.000Z,""1150"",""4"",16,8,0"
"2019-08-02T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-08-03T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-08-04T00:00:00.000Z,""970"",""4"",16,8,0"
"2019-08-05T00:00:00.000Z,""939"",""4"",16,8,0"
"2019-08-06T00:00:00.000Z,""991"",""4"",16,8,0"
"2019-08-07T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-08-08T00:00:00.000Z,""1100"",""4"",16,8,0"
"2019-08-09T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-08-10T00:00:00.000Z,""1140"",""4"",16,8,0"
"2019-08-11T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-08-12T00:00:00.000Z,""1180"",""4"",16,8,0"
"2019-08-13T00:00:00.000Z,""1250"",""4"",16,8,0"
"2019-08-14T00:00:00.000Z,""1240"",""4"",16,8,0"
"2019-08-15T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-08-16T00:00:00.000Z,""1150"",""4"",16,8,0"
"2019-08-17T00:00:00.000Z,""1110"",""4"",16,8,0"
"2019-08-18T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-08-19T00:00:00.000Z,""1140"",""4"",16,8,0"
"2019-08-20T00:00:00.000Z,""1350"",""4"",16,8,0"
"2019-08-21T00:00:00.000Z,""1650"",""4"",16,8,0"
"2019-08-22T00:00:00.000Z,""1800"",""4"",16,8,0"
"2019-08-23T00:00:00.000Z,""1590"",""4"",16,8,0"
"2019-08-24T00:00:00.000Z,""1470"",""4"",16,8,0"
"2019-08-25T00:00:00.000Z,""1350"",""4"",16,8,0"
"2019-08-26T00:00:00.000Z,""1270"",""4"",16,8,0"
"2019-08-27T00:00:00.000Z,""1230"",""4"",16,8,0"
"2019-08-28T00:00:00.000Z,""1200"",""4"",16,8,0"
"2019-08-29T00:00:00.000Z,""1170"",""4"",16,8,0"
"2019-08-30T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-08-31T00:00:00.000Z,""1110"",""4"",16,8,0"
"2019-09-01T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-09-02T00:00:00.000Z,""1060"",""4"",16,8,0"
"2019-09-03T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-09-04T00:00:00.000Z,""1010"",""4"",16,8,0"
"2019-09-05T00:00:00.000Z,""966"",""4"",16,8,0"
"2019-09-06T00:00:00.000Z,""917"",""4"",16,8,0"
"2019-09-07T00:00:00.000Z,""925"",""4"",16,8,0"
"2019-09-08T00:00:00.000Z,""995"",""4"",16,8,0"
"2019-09-09T00:00:00.000Z,""1180"",""4"",16,8,0"
"2019-09-10T00:00:00.000Z,""1150"",""4"",16,8,0"
"2019-09-11T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-09-12T00:00:00.000Z,""1000"",""4"",16,8,0"
"2019-09-13T00:00:00.000Z,""987"",""4"",16,8,0"
"2019-09-14T00:00:00.000Z,""936"",""4"",16,8,0"
"2019-09-15T00:00:00.000Z,""886"",""4"",16,8,0"
"2019-09-16T00:00:00.000Z,""878"",""4"",16,8,0"
"2019-09-17T00:00:00.000Z,""859"",""4"",16,8,0"
"2019-09-18T00:00:00.000Z,""801"",""4"",16,8,0"
"2019-09-19T00:00:00.000Z,""780"",""4"",16,8,0"
"2019-09-20T00:00:00.000Z,""765"",""4"",16,8,0"
"2019-09-21T00:00:00.000Z,""739"",""4"",16,8,0"
"2019-09-22T00:00:00.000Z,""728"",""4"",16,8,0"
"2019-09-23T00:00:00.000Z,""786"",""4"",16,8,0"
"2019-09-24T00:00:00.000Z,""809"",""4"",16,8,0"
"2019-09-25T00:00:00.000Z,""776"",""4"",16,8,0"
"2019-09-26T00:00:00.000Z,""778"",""4"",16,8,0"
"2019-09-27T00:00:00.000Z,""803"",""4"",16,8,0"
"2019-09-28T00:00:00.000Z,""811"",""4"",16,8,0"
"2019-09-29T00:00:00.000Z,""772"",""4"",16,8,0"
"2019-09-30T00:00:00.000Z,""755"",""4"",16,8,0"
"2019-10-01T00:00:00.000Z,""711"",""4"",16,8,0"
"2019-10-02T00:00:00.000Z,""739"",""4"",16,8,0"
"2019-10-03T00:00:00.000Z,""858"",""4"",16,8,0"
"2019-10-04T00:00:00.000Z,""840"",""4"",16,8,0"
"2019-10-05T00:00:00.000Z,""827"",""4"",16,8,0"
"2019-10-06T00:00:00.000Z,""942"",""4"",16,8,0"
"2019-10-07T00:00:00.000Z,""1180"",""4"",16,8,0"
"2019-10-08T00:00:00.000Z,""1210"",""4"",16,8,0"
"2019-10-09T00:00:00.000Z,""1210"",""4"",16,8,0"
"2019-10-10T00:00:00.000Z,""1700"",""4"",16,8,0"
"2019-10-11T00:00:00.000Z,""1440"",""4"",16,8,0"
"2019-10-12T00:00:00.000Z,""1260"",""4"",16,8,0"
"2019-10-13T00:00:00.000Z,""1160"",""4"",16,8,0"
"2019-10-14T00:00:00.000Z,""1100"",""4"",16,8,0"
"2019-10-15T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-10-16T00:00:00.000Z,""1140"",""4"",16,8,0"
"2019-10-17T00:00:00.000Z,""1120"",""4"",16,8,0"
"2019-10-18T00:00:00.000Z,""1060"",""4"",16,8,0"
"2019-10-19T00:00:00.000Z,""1230"",""4"",16,8,0"
"2019-10-20T00:00:00.000Z,""1320"",""4"",16,8,0"
"2019-10-21T00:00:00.000Z,""1260"",""4"",16,8,0"
"2019-10-22T00:00:00.000Z,""1250"",""4"",16,8,0"
"2019-10-23T00:00:00.000Z,""1260"",""4"",16,8,0"
"2019-10-24T00:00:00.000Z,""1210"",""4"",16,8,0"
"2019-10-25T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-10-26T00:00:00.000Z,""1040"",""4"",16,8,0"
"2019-10-27T00:00:00.000Z,""987"",""4"",16,8,0"
"2019-10-28T00:00:00.000Z,""969"",""4"",16,8,0"
"2019-10-29T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-10-30T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-10-31T00:00:00.000Z,""1240"",""4"",16,8,0"
"2019-11-01T00:00:00.000Z,""1210"",""4"",16,8,0"
"2019-11-02T00:00:00.000Z,""1170"",""4"",16,8,0"
"2019-11-03T00:00:00.000Z,""1200"",""4"",16,8,0"
"2019-11-04T00:00:00.000Z,""1350"",""4"",16,8,0"
"2019-11-05T00:00:00.000Z,""1430"",""4"",16,8,0"
"2019-11-06T00:00:00.000Z,""1410"",""4"",16,8,0"
"2019-11-07T00:00:00.000Z,""1340"",""4"",16,8,0"
"2019-11-08T00:00:00.000Z,""1340"",""4"",16,8,0"
"2019-11-09T00:00:00.000Z,""1330"",""4"",16,8,0"
"2019-11-10T00:00:00.000Z,""1210"",""4"",16,8,0"
"2019-11-11T00:00:00.000Z,""1200"",""4"",16,8,0"
"2019-11-12T00:00:00.000Z,""1160"",""4"",16,8,0"
"2019-11-13T00:00:00.000Z,""1120"",""4"",16,8,0"
"2019-11-14T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-11-15T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-11-16T00:00:00.000Z,""996"",""4"",16,8,0"
"2019-11-17T00:00:00.000Z,""947"",""4"",16,8,0"
"2019-11-18T00:00:00.000Z,""980"",""4"",16,8,0"
"2019-11-19T00:00:00.000Z,""954"",""4"",16,8,0"
"2019-11-20T00:00:00.000Z,""979"",""4"",16,8,0"
"2019-11-21T00:00:00.000Z,""956"",""4"",16,8,0"
"2019-11-22T00:00:00.000Z,""925"",""4"",16,8,0"
"2019-11-23T00:00:00.000Z,""917"",""4"",16,8,0"
"2019-11-24T00:00:00.000Z,""878"",""4"",16,8,0"
"2019-11-25T00:00:00.000Z,""875"",""4"",16,8,0"
"2019-11-26T00:00:00.000Z,""840"",""4"",16,8,0"
"2019-11-27T00:00:00.000Z,""832"",""4"",16,8,0"
"2019-11-28T00:00:00.000Z,""859"",""4"",16,8,0"
"2019-11-29T00:00:00.000Z,""1040"",""4"",16,8,0"
"2019-11-30T00:00:00.000Z,""1440"",""4"",16,8,0"
"2019-12-01T00:00:00.000Z,""1390"",""4"",16,8,0"
"2019-12-02T00:00:00.000Z,""1260"",""4"",16,8,0"
"2019-12-03T00:00:00.000Z,""1180"",""4"",16,8,0"
"2019-12-04T00:00:00.000Z,""1090"",""4"",16,8,0"
"2019-12-05T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-12-06T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-12-07T00:00:00.000Z,""977"",""4"",16,8,0"
"2019-12-08T00:00:00.000Z,""923"",""4"",16,8,0"
"2019-12-09T00:00:00.000Z,""916"",""4"",16,8,0"
"2019-12-10T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-12-11T00:00:00.000Z,""1110"",""4"",16,8,0"
"2019-12-12T00:00:00.000Z,""1110"",""4"",16,8,0"
"2019-12-13T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-12-14T00:00:00.000Z,""1220"",""4"",16,8,0"
"2019-12-15T00:00:00.000Z,""1270"",""4"",16,8,0"
"2019-12-16T00:00:00.000Z,""1380"",""4"",16,8,0"
"2019-12-17T00:00:00.000Z,""1310"",""4"",16,8,0"
"2019-12-18T00:00:00.000Z,""1280"",""4"",16,8,0"
"2019-12-19T00:00:00.000Z,""1240"",""4"",16,8,0"
"2019-12-20T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-12-21T00:00:00.000Z,""1230"",""4"",16,8,0"
"2019-12-22T00:00:00.000Z,""1310"",""4"",16,8,0"
"2019-12-23T00:00:00.000Z,""1450"",""4"",16,8,0"
"2019-12-24T00:00:00.000Z,""1560"",""4"",16,8,0"
"2019-12-25T00:00:00.000Z,""1740"",""4"",16,8,0"
"2019-12-26T00:00:00.000Z,""1730"",""4"",16,8,0"
"2019-12-27T00:00:00.000Z,""1650"",""4"",16,8,0"
"2019-12-28T00:00:00.000Z,""1800"",""4"",16,8,0"
"2019-12-29T00:00:00.000Z,""1600"",""4"",16,8,0"
"2019-12-30T00:00:00.000Z,""1430"",""4"",16,8,0"
"2019-12-31T00:00:00.000Z,""1260"",""4"",16,8,0"
